"348","CARREFOUR 458","carrefour-458","Kuringersteenweg  491",,"Kuringen",,"3511",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.2845280999","50.9432287","13","34","63","1","0",,,"318"
"349","CARREFOUR 459","carrefour-459","Chée De Charleroi  579",,"Waterloo",,"1410",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4076270000","50.6891982","13","34","63","1","0",,,"317"
"350","CARREFOUR 600","carrefour-600","Place de Grand Prés  1",,"Mons ",,"7000",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.9308426999","50.455985700","9","34","63","1","0",,,"316"
"351","CARREFOUR 602","carrefour-602","Blankenbergsesteenweg  420",,"Brugge",,"8000",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.2247012999","51.2093488","13","34","63","1","0",,,"315"
"352","CARREFOUR 603","carrefour-603","Lintsesteenweg   4",,"Lier",,"2500",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.5488963000","51.125264599","13","34","63","1","0",,,"314"
"353","CARREFOUR 606","carrefour-606","Albertlaan   80",,"Ninove",,"9400",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.0090215999","50.8376021","13","34","63","1","0",,,"313"
"354","CARREFOUR 608","carrefour-608","Veldstraat  12",,"Westerlo",,"2260",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.8671203000","51.1141191","13","34","63","1","0",,,"312"
"355","CARREFOUR 609","carrefour-609","Quai Des Vennes 1",,"Angleur",,"4020",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.5985582000","50.6151109","13","34","63","1","0",,,"311"
"356","CARREFOUR 612","carrefour-612","Rue Du Condroz   16",,"Boncelles",,"4100",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.4962411000","50.5775625","13","34","63","1","0",,,"310"
"357","CARREFOUR 613","carrefour-613","Av. Des Olympiades 12",,"Evere",,"1140",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4037256000","50.8671064","13","34","63","1","0",,,"309"
"358","CARREFOUR 615","carrefour-615","Bv. Du Souverain  240",,"Auderghem",,"1160",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4256886000","50.8153125","13","34","63","1","0",,,"308"
"359","CARREFOUR 616","carrefour-616","Malesteenweg   334",,"Bruges",,"8310",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.2689639000","51.2123935","13","34","63","1","0",,,"307"
"360","CARREFOUR 617","carrefour-617","Herkenrodesingel   2",,"Hasselt",,"3500",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.3170426000","50.9367044","13","34","63","1","0",,,"306"
"361","CARREFOUR 619","carrefour-619","Albertvest   15",,"Tienen",,"3300",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.9318968999","50.8128362","13","34","63","1","0",,,"305"
"362","CARREFOUR 620","carrefour-620","Rue De La Clef   34",,"Fleron",,"4620",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.6963947000","50.616350200","13","34","63","1","0",,,"304"
"363","CARREFOUR 624","carrefour-624","Chée De Dinant   1137",,"Wepion",,"5100",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.8807660999","50.4105011","13","34","63","1","0",,,"303"
"364","CARREFOUR 625","carrefour-625","Kortrijksesteenweg   1133",,"St Denijs Westrem   ",,"9051  ",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.6699757000","51.017834699","13","34","63","1","0",,,"302"
"365","CARREFOUR 626","carrefour-626","Rue de la Guelenne   1",,"Soignies",,"7060",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.0702052000","50.5863915","13","34","63","1","0",,,"301"
"366","CARREFOUR 631","carrefour-631","Bredabaan   967",,"Schoten",,"2900",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4641530999","51.2599481","13","34","63","1","0",,,"300"
"367","CARREFOUR 632","carrefour-632","Av. Charles Quint  560",,"Berchem St Agathe   ",,"1082 ",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.2923158999","50.872043","13","34","63","1","0",,,"299"
"368","CARREFOUR 633","carrefour-633","Bv. De L'Europe   3",,"Bierges",,"1301",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.5994964999","50.7074509","13","34","63","1","0",,,"298"
"369","CARREFOUR 634","carrefour-634","Leuvensesteenweg  31A",,"Diest",,"3290",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.0467416000","50.9795618","13","34","63","1","0",,,"297"
"370","CARREFOUR 637","carrefour-637","Parklaan  80-82",,"Turnhout",,"2300",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.9491299999","51.3123683","13","34","63","1","0",,,"296"
"371","CARREFOUR 639","carrefour-639","Rue Jean Jaures 33",,"Ans",,"4430",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.5282843999","50.654204","13","34","63","1","0",,,"295"
"372","CARREFOUR 640","carrefour-640","Av. Prince de Liège 57-59",,"Jambes",,"5100",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.8890020000","50.463255","13","34","63","1","0",,,"294"
"373","CARREFOUR 644","carrefour-644","Chée de Mons  21",,"Haine St Pierre",,"7100",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.2005874000","50.4622226","13","34","63","1","0",,,"293"
"374","CARREFOUR 645","carrefour-645","Rue de Tahon  16",,"Gosselies",,"6041",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4368574999","50.4640449","13","34","63","1","0",,,"292"
"375","CARREFOUR 647","carrefour-647","Avenue Mon Bijou 10",,"Malmedy",,"4960",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","6.0209744999","50.420126499","13","34","63","1","0",,,"291"
"376","CARREFOUR 649","carrefour-649","Rootenstraat  8",,"Genk",,"3600",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.5030515999","50.9650251","13","34","63","1","0",,,"290"
"377","CARREFOUR 653","carrefour-653","Gentsesteenweg   524",,"SINT-ELOOIS-VIJVE   ",,"8793",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.4098712999","50.903488499","13","34","63","1","0",,,"289"
"378","CARREFOUR 654","carrefour-654","Rue du Passage D'Eau  2",,"Flemalle",,"4400",,,,,,,,"0","<p>POSITION : situé à l'entrée du magasin, à proximité des caisses</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.4859453000","50.6034464","13","34","63","1","0",,,"288"
"379","CARREFOUR 659","carrefour-659","Romeinsesteenweg   440",,"Strombeek Bever",,"1853",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.3547039999","50.9016996","13","34","63","1","0",,,"287"
"380","CARREFOUR 660","carrefour-660","De Robianostraat   155",,"Borsbeek   ",,"2150",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4796718999","51.1947043","13","34","63","1","0",,,"286"
"381","CARREFOUR 661","carrefour-661","Rue Basse Campagne",,"Herstal",,"4040",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.6443233999","50.6863313","13","34","63","1","0",,,"285"
"382","CARREFOUR 662","carrefour-662","Av. Paul Gilson   455",,"Drogenbos",,"1620",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.3085207000","50.7959636","13","34","63","1","0",,,"284"
"383","CARREFOUR 664","carrefour-664","Oudebareelstraat 85",,"Oostakker",,"9041",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.7740515000","51.0769743","13","34","63","1","0",,,"283"
"384","CARREFOUR 667","carrefour-667","Zwijndrechtsestraat 151",,"Burcht",,"2070",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.3402132999","51.2065716","13","34","63","1","0",,,"282"
"385","CARREFOUR 668","carrefour-668","Rue de la Station  1",,"Bomeree",,"6110",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.3970272000","50.3677354","13","34","63","1","0",,,"281"
"386","CARREFOUR 669","carrefour-669","Wezembeeklaan   114",,"Kraaienem",,"1950",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4710336000","50.8481941","13","34","63","1","0",,,"280"
"387","CARREFOUR 674","carrefour-674","Zemstbaan 208",,"Zemst Mechelen",,"2800",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4734177000","50.993818999","13","34","63","1","0",,,"279"
"388","CARREFOUR 675","carrefour-675","Vlinderlaan  1",,"Korbeek-Lo",,"3360",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.7470802999","50.8656045","13","34","63","1","0",,,"278"
"389","CARREFOUR 678","carrefour-678","Rue de Maire   6",,"Froyennes",,"7503",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.3674241999","50.6260851","13","34","63","1","0",,,"277"
"390","CARREFOUR 686","carrefour-686","Chée de Liège   41",,"Marche",,"6900",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.3444911999","50.235288","13","34","63","1","0",,,"276"
"391","CARREFOUR 691","carrefour-691","Strandlaan 19",,"Koksijde",,"8670",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","2.6308765999","51.1004556","13","34","63","1","0",,,"275"
"392","CARREFOUR 694","carrefour-694","Rue de Clairefontaine  1",,"Arlon",,"6700",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.8224407999","49.6780581","13","34","63","1","0",,,"274"
"393","CARREFOUR A1","carrefour-a1","Avenue des Olympiades 20 ",,"Evere Toren (5e verd)",,"1140",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4037322000","50.8678319","13","34","63","1","0",,,"273"
"394","CARREFOUR A2","carrefour-a2","Avenue des Olympiades 21",,"Evere Toren (P)",,"1140",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4035684000","50.8671205","13","34","63","1","0",,,"272"
"395","CARREFOUR ROB","carrefour-rob","Boulevard de la Woluwe 28",,"Woluwe St Lambert",,"1150",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4342649999","50.8373001","13","34","63","1","0",,,"271"
"396","CARREFOUR B","carrefour-b","Bist 44",,"Wilrijk MTC",,"2610",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.3937541000","51.170272300","13","34","63","1","0",,,"270"
"397","CARREFOUR C","carrefour-c","Chée De Dinant   1137",,"Wepion ",,"5100",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.8807660999","50.4105011","13","34","63","1","0",,,"269"
"398","POLICE TERVUREN","police-tervuren","Markt 7,tervuren",,"Tervuren",,"3080",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.5139010000","50.8244103","16","34","62","1","0",,,"268"
"399","QUICK LOUISE","quick-louise","Avenue de la Toison d'Or 53",,"Bruxelles",,"1060",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.3559079000","50.8356242","13","34","62","1","0",,,"267"
"400","STADE FALLON","stade-fallon","Chemin du struybeek ",,"Bruxelles",,"1200",,,,,,,,"0","<p>DISPONIBILITÉ : en journée pendant les heures d'ouverture</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4437001576","50.842311960","17","34","62","1","0",,,"266"
"401","CROIX-ROUGE BELGIQUE","croix-rouge-belgique","Chaussée de Namur 42",,"Nivelles",,"1400",,,,,,,,"0","<p>POSITION : situé dans le bâtiment de la Croix-Rouge</p>
<p>
<hr class=""system-pagebreak"" />
</p>
<p>DISPONIBILITÉ : Aux heures d'ouverture</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.3422226000","50.5991819","13","34","62","1","0",,,"265"
"402","ESPACE CULTUREL SALLE VICTOR JARA","espace-culturel-salle-victor-jara","Place van Zeeland 31",,"Soignies",,"7060",,,,,,,"salle_victor_jara_5055d2a6e936b.jpg","0","<p>DISPONIBILITÉ : pendant les heures d'ouverture des bureaux du lundi au vendredi<br style=""color: #ffffff; font-family: arial; font-size: 13px; line-height: normal;"" /><span style=""color: #ffffff; font-family: arial; font-size: 13px; line-height: normal;"">de 8h30 à 12h</span><br style=""color: #ffffff; font-family: arial; font-size: 13px; line-height: normal;"" /><span style=""color: #ffffff; font-family: arial; font-size: 13px; line-height: normal;"">et de 13h30 à 16h30</span></p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.0684274999","50.5788111","19","34","62","1","0",,,"264"
"403","PISCINE ANS","piscine-ans","Rue Walthère Jamar 162",,"Ans",,"4430",,,,,,,"piscine_ans.jpg","0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.5355784999","50.6541512","12","34","62","1","0",,,"263"
"404","ATELIERS DU MONCEAU","ateliers-du-monceau","rue de l'avenir 75",,"Grâce Hollogne",,"4460",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.4929547000","50.651902","12","34","62","1","0",,,"262"
"405","SHOPPING CENTER WOLUWE ","shopping-center-woluwe-","Boulevard de la Woluwe 70",,"Bruxelles",,"1200",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4364350010","50.845549137","17","34","62","1","0",,,"261"
"406"," PISCINE POSEIDON","-piscine-poseidon","avenue des Vaillants, 2","1200","Bruxelles",,,,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4304055999","50.8440248","18","34","62","1","0",,,"260"
"407","STADE DE FOOTBALL DE BIELMONT","stade-de-football-de-bielmont","Place d'Arles",,"Verviers",,"4800",,,,,,,,"0","POSITION : situé dans l'infirmerie du stade",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.8723926999","50.5861937","18","34","62","1","0",,,"259"
"408","AU FIL DE L'EAU","au-fil-de-leau","Avenue du chêne 206",,"Heusy",,"4802",,,,,,,,"0","POSITION : situé dans le vestiaire de la piscine",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.8677626999","50.5706533","15","34","62","1","0",,,"258"
"409","AMBULANCE AMBUWAL","ambulance-ambuwal","rue des cygnes 6",,"Yves-gomezee ",,"5650",,,,,,,"nouvelle_ambulance_012_5070949e3cdae.jpg","0","POSITION : situé dans l'ambulance",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.5266543000","50.2346338","9","34","62","0","0",,,"257"
"410","CENTRE SPORTIF COMMUNAL DE ROTHEUX","centre-sportif-communal-de-rotheux","Rue Biens Lefèvre 11",,"Neupré",,"4120",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.4784225999","50.534319","14","34","62","1","0",,,"256"
"411","CENTRE SPORTIF EMBOURG","centre-sportif-embourg","Rue au Chession 8",,"Embourg",,"4053",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.6094517000","50.583048299","14","34","62","1","0",,,"255"
"412","ÉCOLE RÉGIONALE DE POLICE ERIP","ecole-regionale-de-police-erip","Avenue des Anciens Combattants 190",,"Bruxelles",,"1140",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4094896999","50.8650993","13","34","62","1","0",,,"254"
"413","CITROËN BELUX - SUCCURSALE YSER","citroen-belux-succursale-yser","Place de l'Yser 7",,"Bruxelles",,"1000",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png",,,"15","34","62","1","0",,,"253"
"414","FACULTÉ DES SCIENCES DE LA MOTRICITÉ","faculte-des-sciences-de-la-motricite","Place Pierre de Coubertin 1 bte L8.10.01",,"Louvain-la-Neuve",,"1348",,,,,,,,"0","<p>POSITION : situé au 1er étage. Aile B - local B.105 - Laboratoire d'Effort</p>
<hr class=""system-pagebreak"" />
<p>DISPONIBILITÉ : de 9h à 17h (ouverture laboratoire)</p>",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.6068012000","50.670552099","19","34","62","1","0",,,"252"
"415","PISCINE DE HERVE","piscine-de-herve","rue du Stade 6b",,"Herve",,"4650",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.7906021000","50.6385264","16","34","62","1","0",,,"251"
"416","HALL DE SPORT GEORGE GRAMME","hall-de-sport-george-gramme","rue de Forges les Eaux 3",,"Battice",,"4650",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.8199160000","50.649246899","13","34","62","1","0",,,"250"
"417","HALL DE SPORT PIERRE MARBAISE","hall-de-sport-pierre-marbaise","avenue des Platanes 73",,"Grand-Rechain",,"4650",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.8133827000","50.608318399","14","34","62","1","0",,,"249"
"418","INSTITUT SAINT BERTHUIN MALONNE","institut-saint-berthuin-malonne","Rur Fond de Malonne 129b",,"Malonne",,"5020",,,,,,,"isbm_5092a585d5a10.jpg","0","POSITION :&nbsp;Demandez au secrétariat de l'Institut (ISBM), à celui de la Haute École (HENALLUX) ou aux responsables du Club de Gymnastique (TNT)",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.7956599999","50.438959999","14","34","62","1","0",,,"248"
"419","CIVIELE BESCHERMING","civiele-bescherming","Miksebeekstraat 153",,"Brasschaat",,"2930",,,,,,,,"0","POSITION :&nbsp;beschikbaar 24/24 en 7/7",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.5168026999","51.2999289","8","34","62","1","0",,,"247"
"420","HET VLAAMSE KRUIS","het-vlaamse-kruis-het-vlaamse-kruis","Battelsesteenweg 315",,"Mechelen",,"2800",,,,,,,,"0","POSITION :&nbsp;Naast de inkomdeur, beschikbaar 24/24, 7/7",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4581095999","51.0331585","8","34","62","1","0",,,"246"
"423","POLITIECOMMISSARIAAT BEVEREN WAAS","politiecommissariaat-beveren-waas","Gravendreef 1",,"Beveren-Waas",,"9120",,,,,,,,"0","POSITION : AED hangt in de inkomhal van het commissariaat",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.2581600999","51.213292","12","34","62","1","0",,,"243"
"421","CIVIELE BESCHERMING LIEDEKERKE","civiele-bescherming-liedekerke","Kapellebaan 30",,"Liedekerke",,"1770",,,,,,,,"0","POSITION :&nbsp;Beschikbaar 24/24, 7/7",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.0983476000","50.8679731","10","34","62","1","0",,,"245"
"422","CIVIELE BESCHERMING JABBEKE","civiele-bescherming-jabbeke","Stationstraat 61",,"Jabbeke",,"8490",,,,,,,,"0","POSITION :&nbsp;Beschikbaar 24/24, 7/7",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.0948243999","51.1829867","13","34","62","1","0",,,"244"
"424","WAASLAND SHOPPING CENTER","waasland-shopping-center","Kapelstraat 100",,"Sint-Niklaas",,"9100",,,,,,,,"0","POSITION :&nbsp;AED bevindt zich aan de infobalie",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.1537637999","51.1507824","12","34","62","1","0",,,"242"
"425","PENDERS & VANHERLE ELEKTROTECHNIEK NV","penders-a-vanherle-elektrotechniek-nv","Industrieweg 10",,"Heusden-Zolder",,"3550",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","5.2408384999","50.992962","13","34","62","1","0",,,"241"
"426","CLAES & WILLEMS","claes-a-willems","Basiliekstraat 133",,"Halle",,"1500",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.2373860000","50.7325616","12","34","62","1","0",,,"240"
"427","OPENBARE BIBLIOTHEEK","openbare-bibliotheek","Keibergstraat 50",,"Tienen",,"3300",,,,,,,,"0","POSITION :&nbsp;Aan de openbare bibliotheek in Kumtich.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.8876652999","50.8218409","13","34","62","1","0",,,"239"
"428","OPENBARE BIBLIOTHEEK BOUTERSEM","openbare-bibliotheek-boutersem","Kerkomsesteenweg 55",,"Boutersem",,"3370",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.8413221000","50.8444858","13","34","62","1","0",,,"238"
"429","FC PEPINGEN","fc-pepingen","Vroembos 17",,"Pepingen",,"1670",,,,,,,,"0","POSITION :&nbsp;In de voetbalkantine gelegen.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.1588715999","50.7557473","12","34","62","1","0",,,"237"
"430","SPORT EN CULTUURCENTRUM ZOMERLOOS","sport-en-cultuurcentrum-zomerloos","Sportstraat 1",,"Gistel",,"8470",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","2.9658775999","51.160543","13","34","62","1","0",,,"236"
"431","GEMEENTEHUIS","gemeentehuis","Zeelaan 303",,"Koksijde",,"8670",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","2.6355106999","51.1185735","13","34","62","1","0",,,"235"
"432","STRANDDIENSTENCENTRUM SINT-IDESBALD","stranddienstencentrum-sint-idesbald","Zeedijk 26a",,"Koksijde",,"8670",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","2.6106575999","51.1115725","13","34","62","1","0",,,"234"
"433","ZALL VOOR VLOERSPORTEN","zall-voor-vloersporten","Houtsaegerslaan 68",,"Koksijde",,"8670",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","2.6500794999","51.1053908","13","34","62","1","0",,,"233"
"434","OPENLUCHTZWEMBAD OOSTDUINKERKE","openluchtzwembad-oostduinkerke","Zeedijk Koksijde centrum deelgemeente ",,"Oostduinkerke",,"8670",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","2.7004934999","51.1426082","16","34","62","1","0",,,"232"
"435","OUD GEMEENTEHUIS OOSTDUINKERKE","oud-gemeentehuis-oostduinkerke","Leopold II Laan 2",,"Koksijde",,"8670",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","2.6823706999","51.1157607","20","34","62","1","0",,,"231"
"436","STRANDDIENSTENCENTRUM KOKSIJDE BAD","stranddienstencentrum-koksijde-bad","Zeedijk",,"Koksijde",,"8670",,,,,,,,"0","POSITION :&nbsp;openbare toiletten.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","2.7004934999","51.1426082","13","34","62","1","0",,,"230"
"437","PROVINCIEHUIS","provinciehuis","Provincieplein 1",,"Leuven",,"3001",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.7168172000","50.8769718","11","34","62","1","0",,,"229"
"438","ZWEMBAD WILSELE","zwembad-wilsele","Aarschotsesteenweg 730",,"Wilsele",,"3012",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.7193214999","50.9208902","13","34","62","1","0",,,"228"
"439","STADSKANTOOR","stadskantoor","Professor Van Overstraetenplein 1",,"Leuven",,"3000",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.7159838999","50.8800975","13","34","62","1","0",,,"227"
"440","SPORTOASE PHILIPSSITE","sportoase-philipssite","Philipssite 6",,"Leuven",,"3001",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.7125161000","50.869162499","13","34","62","1","0",,,"226"
"441","COCA-COLA ENTREPRISES BELGIUM","coca-cola-entreprises-belgium","Zwijnaardsesteensweg 811",,"Gent",,"9000",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.7198346000","51.0181395","13","34","62","1","0",,,"225"
"442","COCA-COLA ENTREPRISES BELGIUM Wilrijk","coca-cola-entreprises-belgium-wilrijk","Dynamicalaan 18",,"Wilrijk",,"2610",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.3749828999","51.1556894","13","34","62","1","0",,,"224"
"443","SPORT EN RECREATIECENTRUM TER BORCHT","sport-en-recreatiecentrum-ter-borcht","Ingelmunstersteenweg 11 ",,"Meulebeke",,"8760",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","3.2764475999","50.945232399","13","34","62","1","0",,,"223"
"444","SPORTHAL KEERBERGEN","sporthal-keerbergen","Putsebaan 103",,"Keerbergen",,"3140",,,,,,,,"0","POSITION :&nbsp;De AED bevindt zich in de inkomhal van de sporthal.",,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.6380937000","51.007649699","11","34","62","1","0",,,"222"
"445","GEMEENTELIJK ZWEMBAD AARTSELAR","gemeentelijk-zwembad-aartselar","Kleistraat 204",,"Aartselaar",,"2630",,,,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.4002775999","51.138064","13","34","62","1","0",,,"221"
"446","APOTHEEK DE LINDEBOOM","apotheek-de-lindeboom","August van Landeghemstraat 53",,"Willebroek",,"2830",,"0032 3 886 65 17",,,,,,"0",,,,,"0",,,"1","http://img33.imageshack.us/img33/6831/pointeurombre.png","4.3608288000","51.0620319","13","34","62","1","0",,,"220"
